iso_code,continent,location,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,median_age,gdp_per_capita,population
MYS,Asia,Malaysia,2021-01-31,128.29,0.32,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-01,128.29,0.32,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-02,128.29,0.32,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-03,128.29,0.32,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-04,128.29,0.32,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-05,128.29,0.32,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-06,128.29,0.32,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-07,113.2,0.46,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-08,113.2,0.46,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-09,113.2,0.46,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-10,113.2,0.46,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-11,113.2,0.46,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-12,113.2,0.46,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-13,113.2,0.46,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-14,89.83,0.42,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-15,89.83,0.42,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-16,89.83,0.42,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-17,89.83,0.42,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-18,89.83,0.42,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-19,89.83,0.42,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-20,89.83,0.42,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-21,79.47,0.38,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-22,79.47,0.38,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-23,79.47,0.38,,,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-24,79.47,0.38,0.0,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-25,79.47,0.38,0.0,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-26,79.47,0.38,0.02,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-27,79.47,0.38,0.04,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-02-28,70.75,0.29,0.06,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-01,70.75,0.29,0.1,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-02,70.75,0.29,0.16,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-03,70.75,0.29,0.23,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-04,70.75,0.29,0.29,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-05,70.75,0.29,0.33,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-06,70.75,0.29,0.38,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-07,52.32,0.18,0.42,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-08,52.32,0.18,0.5,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-09,52.32,0.18,0.58,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-10,52.32,0.18,0.67,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-11,52.32,0.18,0.75,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-12,52.32,0.18,0.82,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-13,52.32,0.18,0.87,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-14,42.42,0.16,0.9,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-15,42.42,0.16,0.96,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-16,42.42,0.16,1.04,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-17,42.42,0.16,1.1,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-18,42.42,0.16,1.15,0.0,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-19,42.42,0.16,1.18,0.01,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-20,42.42,0.16,1.21,0.03,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-21,38.2,0.1,1.23,0.05,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-22,38.2,0.1,1.26,0.09,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-23,38.2,0.1,1.29,0.15,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-24,38.2,0.1,1.31,0.22,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-25,38.2,0.1,1.33,0.28,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-26,38.2,0.1,1.34,0.32,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-27,38.2,0.1,1.34,0.36,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-28,36.66,0.09,1.35,0.4,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-29,36.66,0.09,1.38,0.48,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-30,36.66,0.09,1.41,0.56,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-03-31,36.66,0.09,1.44,0.65,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-01,36.66,0.09,1.49,0.72,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-02,36.66,0.09,1.51,0.79,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-03,36.66,0.09,1.52,0.83,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-04,37.12,0.14,1.53,0.86,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-05,37.12,0.14,1.56,0.92,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-06,37.12,0.14,1.59,0.98,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-07,37.12,0.14,1.63,1.04,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-08,37.12,0.14,1.67,1.08,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-09,37.12,0.14,1.69,1.12,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-10,37.12,0.14,1.7,1.15,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-11,40.75,0.14,1.74,1.18,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-12,40.75,0.14,1.82,1.23,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-13,40.75,0.14,1.87,1.25,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-14,40.75,0.14,1.93,1.27,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-15,40.75,0.14,1.98,1.3,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-16,40.75,0.14,2.03,1.31,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-17,40.75,0.14,2.05,1.31,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-18,58.46,0.2,2.07,1.32,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-19,58.46,0.2,2.14,1.35,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-20,58.46,0.2,2.21,1.38,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-21,58.46,0.2,2.26,1.42,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-22,58.46,0.2,2.3,1.46,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-23,58.46,0.2,2.33,1.48,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-24,58.46,0.2,2.36,1.49,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-25,73.65,0.23,2.38,1.51,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-26,73.65,0.23,2.45,1.54,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-27,73.65,0.23,2.51,1.57,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-28,73.65,0.23,2.59,1.61,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-29,73.65,0.23,2.61,1.63,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-04-30,73.65,0.23,2.66,1.65,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-01,73.65,0.23,2.67,1.66,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-02,90.87,0.44,2.69,1.69,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-03,90.87,0.44,2.77,1.76,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-04,90.87,0.44,2.86,1.82,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-05,90.87,0.44,2.95,1.89,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-06,90.87,0.44,3.06,1.95,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-07,90.87,0.44,3.16,1.99,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-08,90.87,0.44,3.21,2.02,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-09,105.67,0.62,3.29,2.04,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-10,105.67,0.62,3.4,2.11,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-11,105.67,0.62,3.49,2.16,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-12,105.67,0.62,3.52,2.19,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-13,105.67,0.62,3.52,2.19,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-14,105.67,0.62,3.52,2.19,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-15,105.67,0.62,3.55,2.19,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-16,121.19,0.9,3.58,2.19,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-17,121.19,0.9,3.67,2.27,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-18,121.19,0.9,3.81,2.37,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-19,121.19,0.9,3.96,2.47,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-20,121.19,0.9,4.13,2.53,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-21,121.19,0.9,4.26,2.59,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-22,121.19,0.9,4.38,2.6,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-23,172.86,1.42,4.5,2.62,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-24,172.86,1.42,4.7,2.7,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-25,172.86,1.42,4.91,2.79,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-26,172.86,1.42,4.97,2.8,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-27,172.86,1.42,5.14,2.94,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-28,172.86,1.42,5.28,3.02,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-29,172.86,1.42,5.43,3.07,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-30,220.04,1.98,5.54,3.14,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-05-31,220.04,1.98,5.74,3.23,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-01,220.04,1.98,5.97,3.3,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-02,220.04,1.98,6.25,3.33,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-03,220.04,1.98,6.58,3.35,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-04,220.04,1.98,6.84,3.37,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-05,220.04,1.98,7.05,3.37,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-06,211.15,2.67,7.29,3.37,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-07,211.15,2.67,7.47,3.39,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-08,211.15,2.67,7.79,3.53,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-09,211.15,2.67,8.13,3.65,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-10,211.15,2.67,8.47,3.79,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-11,211.15,2.67,8.75,3.88,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-12,211.15,2.67,9.06,3.98,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-13,167.55,2.18,9.36,4.06,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-14,167.55,2.18,9.8,4.22,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-15,167.55,2.18,10.29,4.39,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-16,167.55,2.18,10.9,4.41,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-17,167.55,2.18,11.45,4.54,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-18,167.55,2.18,11.9,4.64,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-19,167.55,2.18,12.3,4.75,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-20,160.17,2.06,12.66,4.82,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-21,160.17,2.06,13.22,4.98,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-22,160.17,2.06,13.81,5.16,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-23,160.17,2.06,14.36,5.4,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-24,160.17,2.06,14.9,5.68,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-25,160.17,2.06,15.35,5.88,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-26,160.17,2.06,15.77,6.04,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-27,154.98,2.21,16.1,6.24,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-28,154.98,2.21,16.59,6.37,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-29,154.98,2.21,17.06,6.62,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-06-30,154.98,2.21,17.58,6.9,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-01,154.98,2.21,18.12,7.16,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-02,154.98,2.21,18.62,7.37,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-03,154.98,2.21,19.05,7.6,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-04,183.66,2.28,19.44,7.84,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-05,183.66,2.28,20.05,8.2,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-06,183.66,2.28,20.69,8.61,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-07,183.66,2.28,21.34,9.13,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-08,183.66,2.28,22.02,9.6,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-09,183.66,2.28,22.67,9.99,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-10,183.66,2.28,23.31,10.33,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-11,237.35,2.72,23.89,10.64,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-12,237.35,2.72,24.69,11.12,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-13,237.35,2.72,25.48,11.62,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-14,237.35,2.72,26.35,12.11,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-15,237.35,2.72,27.29,12.58,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-16,237.35,2.72,28.12,12.98,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-17,237.35,2.72,28.9,13.37,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-18,330.49,3.54,29.65,13.68,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-19,330.49,3.54,30.5,14.13,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-20,330.49,3.54,31.12,14.44,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-21,330.49,3.54,31.97,14.94,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-22,330.49,3.54,32.98,15.46,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-23,330.49,3.54,33.91,15.95,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-24,330.49,3.54,34.78,16.35,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-25,398.89,4.01,35.64,16.72,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-26,398.89,4.01,36.65,17.3,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-27,398.89,4.01,37.73,17.91,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-28,398.89,4.01,38.84,18.52,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-29,398.89,4.01,39.91,19.16,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-30,398.89,4.01,40.89,19.76,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-07-31,398.89,4.01,41.89,20.37,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-01,481.68,4.9,42.8,20.92,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-02,481.68,4.9,43.5,21.66,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-03,481.68,4.9,44.25,22.4,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-04,481.68,4.9,44.97,23.21,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-05,481.68,4.9,45.66,24.1,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-06,481.68,4.9,46.27,24.89,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-07,481.68,4.9,46.87,25.62,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-08,543.99,6.44,47.38,26.32,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-09,543.99,6.44,47.98,27.16,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-10,543.99,6.44,48.5,27.76,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-11,543.99,6.44,49.23,28.57,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-12,543.99,6.44,49.87,29.55,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-13,543.99,6.44,50.42,30.47,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-14,543.99,6.44,50.95,31.33,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-15,586.16,7.25,51.42,32.16,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-16,586.16,7.25,51.99,33.15,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-17,586.16,7.25,52.57,34.18,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-18,586.16,7.25,53.19,35.26,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-19,586.16,7.25,53.77,36.29,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-20,586.16,7.25,54.28,37.3,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-21,586.16,7.25,54.8,38.26,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-22,618.42,6.83,55.24,39.19,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-23,618.42,6.83,55.72,39.95,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-24,618.42,6.83,56.22,40.76,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-25,618.42,6.83,56.74,41.58,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-26,618.42,6.83,57.26,42.37,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-27,618.42,6.83,57.74,43.01,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-28,618.42,6.83,58.24,43.63,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-29,621.72,7.9,58.72,44.16,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-30,621.72,7.9,59.31,44.73,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-08-31,621.72,7.9,59.7,45.2,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-01,621.72,7.9,60.3,45.88,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-02,621.72,7.9,60.9,46.49,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-03,621.72,7.9,61.38,47.09,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-04,621.72,7.9,61.84,47.64,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-05,571.28,8.78,62.29,48.15,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-06,571.28,8.78,62.72,48.74,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-07,571.28,8.78,63.15,49.35,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-08,571.28,8.78,63.57,49.98,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-09,571.28,8.78,64.01,50.59,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-10,571.28,8.78,64.38,51.18,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-11,571.28,8.78,64.69,51.74,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-12,555.29,10.26,64.96,52.23,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-13,555.29,10.26,65.2,52.74,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-14,555.29,10.26,65.45,53.3,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-15,555.29,10.26,65.68,53.89,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-16,555.29,10.26,65.88,54.34,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-17,555.29,10.26,66.13,54.88,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-18,555.29,10.26,66.38,55.4,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-19,486.4,11.25,66.59,55.91,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-20,486.4,11.25,66.89,56.53,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-21,486.4,11.25,67.28,56.97,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-22,486.4,11.25,67.67,57.61,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-23,486.4,11.25,68.09,58.22,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-24,486.4,11.25,68.45,58.72,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-25,486.4,11.25,68.82,59.19,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-26,413.41,8.21,69.18,59.67,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-27,413.41,8.21,69.7,60.14,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-28,413.41,8.21,70.22,60.65,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-29,413.41,8.21,70.81,61.12,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-09-30,413.41,8.21,71.32,61.62,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-01,413.41,8.21,71.64,62.05,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-02,413.41,8.21,71.92,62.43,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-03,326.64,5.13,72.21,62.78,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-04,326.64,5.13,72.6,63.1,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-05,326.64,5.13,72.98,63.42,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-06,326.64,5.13,73.33,63.73,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-07,326.64,5.13,73.66,64.01,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-08,326.64,5.13,73.89,64.33,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-09,326.64,5.13,74.01,64.65,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-10,255.4,2.66,74.11,64.96,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-11,255.4,2.66,74.28,65.38,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-12,255.4,2.66,74.45,65.85,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-13,255.4,2.66,74.62,66.33,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-14,255.4,2.66,74.75,66.84,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-15,255.4,2.66,74.86,67.25,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-16,255.4,2.66,74.91,67.6,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-17,210.37,2.44,74.97,67.96,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-18,210.37,2.44,75.07,68.47,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-19,210.37,2.44,75.12,68.84,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-20,210.37,2.44,75.21,69.49,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-21,210.37,2.44,75.31,70.06,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-22,210.37,2.44,75.4,70.42,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-23,210.37,2.44,75.44,70.71,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-24,168.94,1.97,75.48,71.04,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-25,168.94,1.97,75.55,71.48,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-26,168.94,1.97,75.63,71.9,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-27,168.94,1.97,75.69,72.28,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-28,168.94,1.97,75.75,72.63,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-29,168.94,1.97,75.8,72.88,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-30,168.94,1.97,75.82,73.03,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-10-31,164.39,2.11,75.84,73.16,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-11-01,164.39,2.11,75.87,73.34,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-11-02,164.39,2.11,75.91,73.51,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-11-03,164.39,2.11,75.93,73.64,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-11-04,164.39,2.11,75.94,73.7,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-11-05,164.39,2.11,75.96,73.8,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-11-06,164.39,2.11,75.98,73.84,29.9,26808.16,33938216
MYS,Asia,Malaysia,2021-11-07,142.74,1.56,75.99,73.88,29.9,26808.16,33938216
